match_id,Pt,Set1,Set2,Gm1,Gm2,Pts,CourtSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1,Gm2,SetW,Set1,Set2,RevTB,TBrev,rallyCount,T1st,T2nd,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,69,0,1,0,0,0-0,Due,13,1,0,,1,2,MR,6s27f3b3f3n@,,,6s27f3b3f3n@,,0,,6s27f3b3f3n@,,1,,1,0,6,,s27f3b3f3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s27f3b3f3n,s27f3b3f3,sfbf,4,2,0,0-15,0,0,0,0,0,1,,,4,6 s27 f3 b3 f3n@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,70,0,1,0,0,0-15,Adv,13,1,0,,1,2,MR,6f28f3b3s3f3f1w@,,,6f28f3b3s3f3f1w@,,0,,6f28f3b3s3f3f1w@,,1,,1,0,6,,f28f3b3s3f3f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f3b3s3f3f1w,f28f3b3s3f3f1,ffbsff,6,2,0,0-30,0,0,0,0,0,1,,,6,6 f28 f3 b3 s3 f3 f1w@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,71,0,1,0,0,0-30,Due,13,1,0,,1,2,MR,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,15-30,0,0,0,0,0,1,,,1,6*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,72,0,1,0,0,15-30,Adv,13,1,0,,1,2,MR,6d,4b29f3s3f3s3f3b3s1n@,,6d,4b29f3s3f3s3f3b3s1n@,0,0,6d,4b29f3s3f3s3f3b3s1n@,0,1,0,1,6d,4,b29f3s3f3s3f3b3s1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b29f3s3f3s3f3b3s1n,b29f3s3f3s3f3b3s1,bfsfsfbs,8,2,0,15-40,0,0,0,0,0,1,,,8,6d,4 b29 f3 s3 f3 s3 f3 b3 s1n@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,73,0,1,0,0,15-40,Due,13,1,0,,1,2,MR,6n,6s+27f3*,,6n,6s+27f3*,0,0,6n,6s+27f3*,0,1,0,1,6n,6,s+27f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27f3,s27f3,sf,2,1,1,30-40,0,0,0,0,0,1,,,3,6n,6 s+27 f3*,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,74,0,1,0,0,30-40,Adv,13,1,0,,1,2,MR,6w,4s29f1f1f3s3f3s3f3b2f1*,,6w,4s29f1f1f3s3f3s3f3b2f1*,0,0,6w,4s29f1f1f3s3f3s3f3b2f1*,0,1,0,1,6w,4,s29f1f1f3s3f3s3f3b2f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s29f1f1f3s3f3s3f3b2f1,s29f1f1f3s3f3s3f3b2f1,sfffsfsfbf,10,1,1,40-40,0,0,0,0,0,1,,,11,6w,4 s29 f1 f1 f3 s3 f3 s3 f3 b2 f1*,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,75,0,1,0,0,40-40,Due,13,1,0,,1,2,MR,4f28s+3b3*,,,4f28s+3b3*,,0,,4f28s+3b3*,,1,,1,0,4,,f28s+3b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28s3b3,f28s3b3,fsb,3,2,0,40-AD,0,0,0,0,0,1,,,4,4 f28 s+3 b3*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,76,0,1,0,0,40-AD,Adv,13,1,0,,1,2,MR,6n,4s39f3b1*,,6n,4s39f3b1*,0,0,6n,4s39f3b1*,0,1,0,1,6n,4,s39f3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s39f3b1,s39f3b1,sfb,3,2,0,GM,2,0,1,0,0,1,,,4,6n,4 s39 f3 b1*,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,77,0,1,0,1,0-0,Due,14,1,0,,2,1,RF,4r28f+3s2d#,,,4r28f+3s2d#,,0,,4r28f+3s2d#,,1,,1,0,4,,r28f+3s2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,r28f3s2d,r28f3s2,rfs,3,2,1,15-0,0,0,1,0,0,1,,,3,4 r28 f+3 s2d#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,78,0,1,0,1,15-0,Adv,14,1,0,,2,1,RF,6f29f1f1f3b+3b1h3s3w#,,,6f29f1f1f3b+3b1h3s3w#,,0,,6f29f1f1f3b+3b1h3s3w#,,1,,1,0,6,,f29f1f1f3b+3b1h3s3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f29f1f1f3b3b1h3s3w,f29f1f1f3b3b1h3s3,ffffbbhs,8,1,0,15-15,0,0,1,0,0,1,,,8,6 f29 f1 f1 f3 b+3 b1 h3 s3w#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,79,0,1,0,1,15-15,Due,14,1,0,,2,1,RF,6f19f2s3f1d@,,,6f19f2s3f1d@,,0,,6f19f2s3f1d@,,1,,1,0,6,,f19f2s3f1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f19f2s3f1d,f19f2s3f1,ffsf,4,1,0,15-30,0,0,1,0,0,1,,,4,6 f19 f2 s3 f1d@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,80,0,1,0,1,15-30,Adv,14,1,0,,2,1,RF,6r28f1f1f3s3z1*,,,6r28f1f1f3s3z1*,,0,,6r28f1f1f3s3z1*,,1,,1,0,6,,r28f1f1f3s3z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,r28f1f1f3s3z1,r28f1f1f3s3z1,rfffsz,6,2,1,30-30,0,0,1,0,0,1,,,7,6 r28 f1 f1 f3 s3 z1*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,81,0,1,0,1,30-30,Adv,14,1,0,,2,1,RF,6d,6b1w#,,6d,6b1w#,0,0,6d,6b1w#,0,1,0,1,6d,6,b1w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b1w,b1,b,1,2,1,40-30,0,0,1,0,0,1,,,1,6d,6 b1w#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,82,0,1,0,1,40-30,Adv,14,1,0,,2,1,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,0,2,0,0,1,,,1,6*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,83,0,1,0,2,0-0,Due,15,1,0,,1,2,MR,6s+37b3z1n@,,,6s+37b3z1n@,,0,,6s+37b3z1n@,,1,,1,0,6,,s+37b3z1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s37b3z1n,s37b3z1,sbz,3,1,1,15-0,0,0,2,0,0,1,,,3,6 s+37 b3 z1n@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,84,0,1,0,2,15-0,Adv,15,1,0,,1,2,MR,4s27f+3s2o1*,,,4s27f+3s2o1*,,0,,4s27f+3s2o1*,,1,,1,0,4,,s27f+3s2o1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27f3s2o1,s27f3s2o1,sfso,4,1,1,30-0,0,0,2,0,0,1,,,5,4 s27 f+3 s2 o1*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,85,0,1,0,2,30-0,Due,15,1,0,,1,2,MR,4f2d#,,Federer incorrect challenge,4f2d#,,0,,4f2d#,,1,,1,0,4,,f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2d,f2,f,1,1,1,40-0,0,0,2,0,0,1,,,1,4 f2d#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,86,0,1,0,2,40-0,Adv,15,1,0,,1,2,MR,4d,6f2n#,,4d,6f2n#,0,0,4d,6f2n#,0,1,0,1,4d,6,f2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2n,f2,f,1,1,1,GM,1,1,2,0,0,1,,,1,4d,6 f2n#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,87,0,1,1,2,0-0,Due,16,1,0,,2,1,RF,6+s27f-1f2f-1n@,,,6+s27f-1f2f-1n@,,1,,6s27f-1f2f-1n@,,1,,1,0,6,,s27f-1f2f-1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s27f1f2f1n,s27f1f2f1,sfff,4,1,0,0-15,0,1,2,0,0,1,,,4,6+ s27 f-1 f2 f-1n@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,88,0,1,1,2,0-15,Adv,16,1,0,,2,1,RF,4s38u3s-3*,,,4s38u3s-3*,,0,,4s38u3s-3*,,1,,1,0,4,,s38u3s-3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s38u3s3,s38u3s3,sus,3,1,0,0-30,0,1,2,0,0,1,,,4,4 s38 u3 s-3*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,89,0,1,1,2,0-30,Due,16,1,0,,2,1,RF,4w,6+b1v3b1n#,,4w,6+b1v3b1n#,0,1,4w,6b1v3b1n#,0,1,0,1,4w,6,b1v3b1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b1v3b1n,b1v3b1,bvb,3,2,1,15-30,0,1,2,0,0,1,,,3,4w,6+ b1 v3 b1n#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,90,0,1,1,2,15-30,Adv,16,1,0,,2,1,RF,6f2n#,,,6f2n#,,0,,6f2n#,,1,,1,0,6,,f2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2n,f2,f,1,2,1,30-30,0,1,2,0,0,1,,,1,6 f2n#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,91,0,1,1,2,30-30,Adv,16,1,0,,2,1,RF,4f18f1f1!@,,,4f18f1f1!@,,0,,4f18f1f1!@,,1,,1,0,4,,f18f1f1!@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f18f1f1!,f18f1f1,fff,3,2,1,40-30,0,1,2,0,0,1,,,3,4 f18 f1 f1!@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,92,0,1,1,2,40-30,Adv,16,1,0,,2,1,RF,6d,5f28s3w@,,6d,5f28s3w@,0,0,6d,5f28s3w@,0,1,0,1,6d,5,f28s3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28s3w,f28s3,fs,2,1,0,40-40,0,1,2,0,0,1,,,2,6d,5 f28 s3w@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,93,0,1,1,2,40-40,Due,16,1,0,,2,1,RF,4n,4f19f3w@,,4n,4f19f3w@,0,0,4n,4f19f3w@,0,1,0,1,4n,4,f19f3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f19f3w,f19f3,ff,2,1,0,40-AD,0,1,2,0,0,1,,,2,4n,4 f19 f3w@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,94,0,1,1,2,40-AD,Adv,16,1,0,,2,1,RF,6r1n#,,,6r1n#,,0,,6r1n#,,1,,1,0,6,,r1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,r1n,r1,r,1,2,1,40-40,0,1,2,0,0,1,,,1,6 r1n#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,95,0,1,1,2,40-40,Due,16,1,0,,2,1,RF,6s2n#,,Point replayed (chair correction),6s2n#,,0,,6s2n#,,1,,1,0,6,,s2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s2n,s2,s,1,2,1,AD-40,0,1,2,0,0,1,,,1,6 s2n#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,96,0,1,1,2,AD-40,Adv,16,1,0,,2,1,RF,6n,4b1d#,,6n,4b1d#,0,0,6n,4b1d#,0,1,0,1,6n,4,b1d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b1d,b1,b,1,2,1,GM,2,1,3,0,0,1,,,1,6n,4 b1d#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,97,0,1,1,3,0-0,Due,17,1,0,,1,2,MR,5d,6b27f+3d@,,5d,6b27f+3d@,0,0,5d,6b27f+3d@,0,1,0,1,5d,6,b27f+3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b27f3d,b27f3,bf,2,2,0,0-15,0,1,3,0,0,1,,,2,5d,6 b27 f+3d@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,98,0,1,1,3,0-15,Adv,17,1,0,,1,2,MR,5d,4s28f3s2f-3*,,5d,4s28f3s2f-3*,0,0,5d,4s28f3s2f-3*,0,1,0,1,5d,4,s28f3s2f-3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f3s2f3,s28f3s2f3,sfsf,4,1,1,15-15,0,1,3,0,0,1,,,5,5d,4 s28 f3 s2 f-3*,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,99,0,1,1,3,15-15,Due,17,1,0,,1,2,MR,4f2n#,,,4f2n#,,0,,4f2n#,,1,,1,0,4,,f2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2n,f2,f,1,1,1,30-15,0,1,3,0,0,1,,,1,4 f2n#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,100,0,1,1,3,30-15,Adv,17,1,0,,1,2,MR,6d,6n,,6d,6n,0,0,6d,6n,0,0,0,0,6d,6n,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,2,0,30-30,0,1,3,0,0,1,,,0,6d,6n,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,101,0,1,1,3,30-30,Adv,17,1,0,,1,2,MR,4f29s;3b2f;1f3n@,,,4f29s;3b2f;1f3n@,,0,,4f29s;3b2f;1f3n@,,1,,1,0,4,,f29s;3b2f;1f3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29s3b2f1f3n,f29s3b2f1f3,fsbff,5,1,1,40-30,0,1,3,0,0,1,,,5,4 f29 s;3 b2 f;1 f3n@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,102,0,1,1,3,40-30,Adv,17,1,0,,1,2,MR,4w,4b29f3b2d#,,4w,4b29f3b2d#,0,0,4w,4b29f3b2d#,0,1,0,1,4w,4,b29f3b2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b29f3b2d,b29f3b2,bfb,3,1,1,GM,1,2,3,0,0,1,,,3,4w,4 b29 f3 b2d#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,103,0,1,2,3,0-0,Due,18,1,0,,2,1,RF,6b2n#,,,6b2n#,,0,,6b2n#,,1,,1,0,6,,b2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b2n,b2,b,1,2,1,15-0,0,2,3,0,0,1,,,1,6 b2n#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,104,0,1,2,3,15-0,Adv,18,1,0,,2,1,RF,4s37y+1f3d#,,,4s37y+1f3d#,,0,,4s37y+1f3d#,,1,,1,0,4,,s37y+1f3d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s37y1f3d,s37y1f3,syf,3,2,1,30-0,0,2,3,0,0,1,,,3,4 s37 y+1 f3d#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,105,0,1,2,3,30-0,Due,18,1,0,,2,1,RF,6+b2v3m3*,,,6+b2v3m3*,,1,,6b2v3m3*,,1,,1,0,6,,b2v3m3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b2v3m3,b2v3m3,bvm,3,1,0,30-15,0,2,3,0,0,1,,,4,6+ b2 v3 m3*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,106,0,1,2,3,30-15,Adv,18,1,0,,2,1,RF,6w,4b28f2b2n@,,6w,4b28f2b2n@,0,0,6w,4b28f2b2n@,0,1,0,1,6w,4,b28f2b2n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28f2b2n,b28f2b2,bfb,3,2,1,40-15,0,2,3,0,0,1,,,3,6w,4 b28 f2 b2n@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,107,0,1,2,3,40-15,Due,18,1,0,,2,1,RF,4f3w#,,,4f3w#,,0,,4f3w#,,1,,1,0,4,,f3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f3w,f3,f,1,2,1,GM,2,2,4,0,0,1,,,1,4 f3w#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,108,0,1,2,4,0-0,Due,19,1,0,,1,2,MR,5r27f+3b3z3*,,,5r27f+3b3z3*,,0,,5r27f+3b3z3*,,1,,1,0,5,,r27f+3b3z3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,r27f3b3z3,r27f3b3z3,rfbz,4,1,1,15-0,0,2,4,0,0,1,,,5,5 r27 f+3 b3 z3*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,109,0,1,2,4,15-0,Adv,19,1,0,,1,2,MR,4n,5s37s+3n@,,4n,5s37s+3n@,0,0,4n,5s37s+3n@,0,1,0,1,4n,5,s37s+3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s37s3n,s37s3,ss,2,2,0,15-15,0,2,4,0,0,1,,,2,4n,5 s37 s+3n@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,110,0,1,2,4,15-15,Due,19,1,0,,1,2,MR,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,30-15,0,2,4,0,0,1,,,1,4*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,111,0,1,2,4,30-15,Adv,19,1,0,,1,2,MR,4s3w#,,,4s3w#,,0,,4s3w#,,1,,1,0,4,,s3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s3w,s3,s,1,1,1,40-15,0,2,4,0,0,1,,,1,4 s3w#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,112,0,1,2,4,40-15,Due,19,1,0,,1,2,MR,4f27f-1f2d#,,,4f27f-1f2d#,,0,,4f27f-1f2d#,,1,,1,0,4,,f27f-1f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f27f1f2d,f27f1f2,fff,3,1,1,GM,1,3,4,0,0,1,,,3,4 f27 f-1 f2d#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,113,0,1,3,4,0-0,Due,20,1,0,,2,1,RF,6d,4f28f1f3s3b3n@,,6d,4f28f1f3s3b3n@,0,0,6d,4f28f1f3s3b3n@,0,1,0,1,6d,4,f28f1f3s3b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f1f3s3b3n,f28f1f3s3b3,fffsb,5,2,1,15-0,0,3,4,0,0,1,,,5,6d,4 f28 f1 f3 s3 b3n@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,114,0,1,3,4,15-0,Adv,20,1,0,,2,1,RF,6d,5f29b2f3b2f1*,,6d,5f29b2f3b2f1*,0,0,6d,5f29b2f3b2f1*,0,1,0,1,6d,5,f29b2f3b2f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f29b2f3b2f1,f29b2f3b2f1,fbfbf,5,1,0,15-15,0,3,4,0,0,1,,,6,6d,5 f29 b2 f3 b2 f1*,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,115,0,1,3,4,15-15,Due,20,1,0,,2,1,RF,6s27f+3b2z3b3z2v1d@,,,6s27f+3b2z3b3z2v1d@,,0,,6s27f+3b2z3b3z2v1d@,,1,,1,0,6,,s27f+3b2z3b3z2v1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s27f3b2z3b3z2v1d,s27f3b2z3b3z2v1,sfbzbzv,7,2,1,30-15,0,3,4,0,0,1,,,7,6 s27 f+3 b2 z3 b3 z2 v1d@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,116,0,1,3,4,30-15,Adv,20,1,0,,2,1,RF,4w,6f28b3f2d@,Raonic incorrect challenge (2nd serve),4w,6f28b3f2d@,0,0,4w,6f28b3f2d@,0,1,0,1,4w,6,f28b3f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28b3f2d,f28b3f2,fbf,3,2,1,40-15,0,3,4,0,0,1,,,3,4w,6 f28 b3 f2d@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,117,0,1,3,4,40-15,Due,20,1,0,,2,1,RF,6n,6b2d#,,6n,6b2d#,0,0,6n,6b2d#,0,1,0,1,6n,6,b2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b2d,b2,b,1,2,1,GM,2,3,5,0,0,1,,,1,6n,6 b2d#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,118,0,1,3,5,0-0,Due,21,1,0,,1,2,MR,4f18f+3b2n#,,,4f18f+3b2n#,,0,,4f18f+3b2n#,,1,,1,0,4,,f18f+3b2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f18f3b2n,f18f3b2,ffb,3,1,1,15-0,0,3,5,0,0,1,,,3,4 f18 f+3 b2n#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,119,0,1,3,5,15-0,Adv,21,1,0,,1,2,MR,4+b2v1*,,,4+b2v1*,,1,,4b2v1*,,1,,1,0,4,,b2v1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b2v1,b2v1,bv,2,1,1,30-0,0,3,5,0,0,1,,,3,4+ b2 v1*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,120,0,1,3,5,30-0,Due,21,1,0,,1,2,MR,4f1w#,,,4f1w#,,0,,4f1w#,,1,,1,0,4,,f1w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f1w,f1,f,1,1,1,40-0,0,3,5,0,0,1,,,1,4 f1w#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,121,0,1,3,5,40-0,Adv,21,1,0,,1,2,MR,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,GM,1,4,5,0,0,1,,,1,4*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,122,0,1,4,5,0-0,Due,22,1,0,,2,1,RF,4f27f+3b3*,,,4f27f+3b3*,,0,,4f27f+3b3*,,1,,1,0,4,,f27f+3b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f27f3b3,f27f3b3,ffb,3,1,0,0-15,0,4,5,0,0,1,,,4,4 f27 f+3 b3*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,123,0,1,4,5,0-15,Adv,22,1,0,,2,1,RF,4d,4b28f2f2f1d@,,4d,4b28f2f2f1d@,0,0,4d,4b28f2f2f1d@,0,1,0,1,4d,4,b28f2f2f1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28f2f2f1d,b28f2f2f1,bfff,4,1,0,0-30,0,4,5,0,0,1,,,4,4d,4 b28 f2 f2 f1d@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,124,0,1,4,5,0-30,Due,22,1,0,,2,1,RF,5r19f2b2f1f2f;2f3w@,,,5r19f2b2f1f2f;2f3w@,,0,,5r19f2b2f1f2f;2f3w@,,1,,1,0,5,,r19f2b2f1f2f;2f3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,r19f2b2f1f2f2f3w,r19f2b2f1f2f2f3,rfbffff,7,2,1,15-30,0,4,5,0,0,1,,,7,5 r19 f2 b2 f1 f2 f;2 f3w@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,125,0,1,4,5,15-30,Adv,22,1,0,,2,1,RF,6d,5b2d#,,6d,5b2d#,0,0,6d,5b2d#,0,1,0,1,6d,5,b2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b2d,b2,b,1,2,1,30-30,0,4,5,0,0,1,,,1,6d,5 b2d#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,126,0,1,4,5,30-30,Adv,22,1,0,,2,1,RF,5f28f1f1f3b3s3f1f1f3w#,,,5f28f1f1f3b3s3f1f1f3w#,,0,,5f28f1f1f3b3s3f1f1f3w#,,1,,1,0,5,,f28f1f1f3b3s3f1f1f3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f28f1f1f3b3s3f1f1f3w,f28f1f1f3b3s3f1f1f3,ffffbsfff,9,2,1,40-30,0,4,5,0,0,1,,,9,5 f28 f1 f1 f3 b3 s3 f1 f1 f3w#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,127,0,1,4,5,40-30,Adv,22,1,0,,2,1,RF,4s2j+1f1v3*,,,4s2j+1f1v3*,,0,,4s2j+1f1v3*,,1,,1,0,4,,s2j+1f1v3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s2j1f1v3,s2j1f1v3,sjfv,4,2,1,GM,2,4,6,2,0,2,,,5,4 s2 j+1 f1 v3*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,1,0,0,0,0,0-0,Due,1,1,0,,1,2,MR,6x,5b38b2b2f1f3b3s3f3b3b3*,,6x,5b38b2b2f1f3b3s3f3b3b3*,0,0,6x,5b38b2b2f1f3b3s3f3b3b3*,0,1,0,1,6x,5,b38b2b2f1f3b3s3f3b3b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b38b2b2f1f3b3s3f3b3b3,b38b2b2f1f3b3s3f3b3b3,bbbffbsfbb,10,1,1,15-0,0,0,0,0,0,0,,,11,6x,5 b38 b2 b2 f1 f3 b3 s3 f3 b3 b3*,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,2,0,0,0,0,15-0,Adv,1,1,0,,1,2,MR,6n,4s1n#,,6n,4s1n#,0,0,6n,4s1n#,0,1,0,1,6n,4,s1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s1n,s1,s,1,1,1,30-0,0,0,0,0,0,0,,,1,6n,4 s1n#,
